Freq.	V(vout)
3.01300602418428e+04	(-2.44177969005742e+01dB,8.65525651850536e+01°)
3.01995172040017e+04	(-2.43978584212216e+01dB,8.65446329368034e+01°)
3.02691342809945e+04	(-2.43779203259839e+01dB,8.65366825458499e+01°)
3.03389118419241e+04	(-2.43579826161504e+01dB,8.65287139712622e+01°)
3.04088502567442e+04	(-2.43380452930375e+01dB,8.65207271720287e+01°)
3.04789498962612e+04	(-2.43181083579482e+01dB,8.65127221070412e+01°)
3.05492111321364e+04	(-2.42981718121965e+01dB,8.65046987351043e+01°)
3.06196343368880e+04	(-2.42782356571191e+01dB,8.64966570149400e+01°)
3.06902198838928e+04	(-2.42582998940530e+01dB,8.64885969051787e+01°)
3.07609681473882e+04	(-2.42383645243364e+01dB,8.64805183643589e+01°)
3.08318795024746e+04	(-2.42184295493322e+01dB,8.64724213509371e+01°)
3.09029543251170e+04	(-2.41984949703877e+01dB,8.64643058232709e+01°)
3.09741929921468e+04	(-2.41785607888824e+01dB,8.64561717396385e+01°)
3.10455958812645e+04	(-2.41586270061935e+01dB,8.64480190582242e+01°)
3.11171633710411e+04	(-2.41386936236898e+01dB,8.64398477371160e+01°)
3.11888958409202e+04	(-2.41187606427865e+01dB,8.64316577343277e+01°)
3.12607936712204e+04	(-2.40988280648741e+01dB,8.64234490077697e+01°)
3.13328572431366e+04	(-2.40788958913727e+01dB,8.64152215152709e+01°)
3.14050869387429e+04	(-2.40589641236909e+01dB,8.64069752145619e+01°)
3.14774831409938e+04	(-2.40390327632622e+01dB,8.63987100632898e+01°)
3.15500462337269e+04	(-2.40191018115217e+01dB,8.63904260190081e+01°)
3.16227766016644e+04	(-2.39991712699066e+01dB,8.63821230391770e+01°)
3.16956746304155e+04	(-2.39792411398753e+01dB,8.63738010811711e+01°)
3.17687407064782e+04	(-2.39593114228832e+01dB,8.63654601022693e+01°)
3.18419752172417e+04	(-2.39393821204204e+01dB,8.63571000596699e+01°)
3.19153785509880e+04	(-2.39194532339511e+01dB,8.63487209104658e+01°)
3.19889510968943e+04	(-2.38995247649507e+01dB,8.63403226116591e+01°)
3.20626932450350e+04	(-2.38795967149312e+01dB,8.63319051201721e+01°)
3.21366053863834e+04	(-2.38596690854049e+01dB,8.63234683928319e+01°)
3.22106879128146e+04	(-2.38397418778543e+01dB,8.63150123863569e+01°)
3.22849412171065e+04	(-2.38198150938373e+01dB,8.63065370574022e+01°)
3.23593656929429e+04	(-2.37998887348525e+01dB,8.62980423625009e+01°)
3.24339617349150e+04	(-2.37799628024690e+01dB,8.62895282581204e+01°)
3.25087297385235e+04	(-2.37600372982160e+01dB,8.62809947006146e+01°)
3.25836701001809e+04	(-2.37401122236516e+01dB,8.62724416462530e+01°)
3.26587832172135e+04	(-2.37201875803571e+01dB,8.62638690512184e+01°)
3.27340694878637e+04	(-2.37002633698942e+01dB,8.62552768715880e+01°)
3.28095293112917e+04	(-2.36803395938363e+01dB,8.62466650633471e+01°)
3.28851630875781e+04	(-2.36604162538076e+01dB,8.62380335824055e+01°)
3.29609712177255e+04	(-2.36404933513825e+01dB,8.62293823845539e+01°)
3.30369541036612e+04	(-2.36205708881872e+01dB,8.62207114255079e+01°)
3.31131121482388e+04	(-2.36006488658375e+01dB,8.62120206608805e+01°)
3.31894457552406e+04	(-2.35807272859640e+01dB,8.62033100461931e+01°)
3.32659553293800e+04	(-2.35608061501946e+01dB,8.61945795368678e+01°)
3.33426412763030e+04	(-2.35408854601925e+01dB,8.61858290882435e+01°)
3.34195040025909e+04	(-2.35209652176191e+01dB,8.61770586555600e+01°)
3.34965439157622e+04	(-2.35010454241152e+01dB,8.61682681939488e+01°)
3.35737614242748e+04	(-2.34811260813784e+01dB,8.61594576584678e+01°)
3.36511569375284e+04	(-2.34612071910934e+01dB,8.61506270040698e+01°)
3.37287308658661e+04	(-2.34412887549390e+01dB,8.61417761856057e+01°)
3.38064836205774e+04	(-2.34213707746335e+01dB,8.61329051578444e+01°)
3.38844156138994e+04	(-2.34014532518906e+01dB,8.61240138754529e+01°)
3.39625272590199e+04	(-2.33815361884196e+01dB,8.61151022929964e+01°)
3.40408189700791e+04	(-2.33616195859651e+01dB,8.61061703649557e+01°)
3.41192911621719e+04	(-2.33417034462623e+01dB,8.60972180457072e+01°)
3.41979442513498e+04	(-2.33217877710700e+01dB,8.60882452895373e+01°)
3.42767786546239e+04	(-2.33018725621386e+01dB,8.60792520506278e+01°)
3.43557947899663e+04	(-2.32819578212301e+01dB,8.60702382830653e+01°)
3.44349930763126e+04	(-2.32620435501589e+01dB,8.60612039408585e+01°)
3.45143739335644e+04	(-2.32421297506795e+01dB,8.60521489778883e+01°)
3.45939377825909e+04	(-2.32222164246135e+01dB,8.60430733479640e+01°)
3.46736850452318e+04	(-2.32023035737567e+01dB,8.60339770047822e+01°)
3.47536161442992e+04	(-2.31823911999401e+01dB,8.60248599019532e+01°)
3.48337315035797e+04	(-2.31624793049836e+01dB,8.60157219929807e+01°)
3.49140315478371e+04	(-2.31425678907369e+01dB,8.60065632312795e+01°)
3.49945167028142e+04	(-2.31226569590331e+01dB,8.59973835701546e+01°)
3.50751873952352e+04	(-2.31027465117428e+01dB,8.59881829628259e+01°)
3.51560440528082e+04	(-2.30828365507215e+01dB,8.59789613624031e+01°)
3.52370871042270e+04	(-2.30629270778770e+01dB,8.59697187219177e+01°)
3.53183169791739e+04	(-2.30430180950626e+01dB,8.59604549942724e+01°)
3.53997341083217e+04	(-2.30231096041989e+01dB,8.59511701322981e+01°)
3.54813389233357e+04	(-2.30032016071935e+01dB,8.59418640887162e+01°)
3.55631318568766e+04	(-2.29832941059482e+01dB,8.59325368161414e+01°)
3.56451133426024e+04	(-2.29633871024278e+01dB,8.59231882671144e+01°)
3.57272838151709e+04	(-2.29434805985243e+01dB,8.59138183940375e+01°)
3.58096437102415e+04	(-2.29235745962489e+01dB,8.59044271492647e+01°)
3.58921934644784e+04	(-2.29036690974998e+01dB,8.58950144849926e+01°)
3.59749335155520e+04	(-2.28837641042959e+01dB,8.58855803533699e+01°)
3.60578643021420e+04	(-2.28638596185852e+01dB,8.58761247064070e+01°)
3.61409862639390e+04	(-2.28439556423693e+01dB,8.58666474960348e+01°)
3.62242998416475e+04	(-2.28240521776627e+01dB,8.58571486740851e+01°)
3.63078054769877e+04	(-2.28041492264726e+01dB,8.58476281922809e+01°)
3.63915036126983e+04	(-2.27842467908133e+01dB,8.58380860022428e+01°)
3.64753946925383e+04	(-2.27643448727279e+01dB,8.58285220554997e+01°)
3.65594791612899e+04	(-2.27444434742608e+01dB,8.58189363034751e+01°)
3.66437574647607e+04	(-2.27245425974444e+01dB,8.58093286974804e+01°)
3.67282300497858e+04	(-2.27046422443910e+01dB,8.57996991887594e+01°)
3.68128973642304e+04	(-2.26847424171319e+01dB,8.57900477284101e+01°)
3.68977598569923e+04	(-2.26648431177865e+01dB,8.57803742674667e+01°)
3.69828179780038e+04	(-2.26449443484224e+01dB,8.57706787568310e+01°)
3.70680721782347e+04	(-2.26250461111830e+01dB,8.57609611473347e+01°)
3.71535229096943e+04	(-2.26051484081748e+01dB,8.57512213896845e+01°)
3.72391706254339e+04	(-2.25852512415249e+01dB,8.57414594344894e+01°)
3.73250157795490e+04	(-2.25653546133673e+01dB,8.57316752322541e+01°)
3.74110588271822e+04	(-2.25454585258790e+01dB,8.57218687333968e+01°)
3.74973002245252e+04	(-2.25255629812170e+01dB,8.57120398882176e+01°)
3.75837404288212e+04	(-2.25056679815396e+01dB,8.57021886469091e+01°)
3.76703798983676e+04	(-2.24857735290504e+01dB,8.56923149595778e+01°)
3.77572190925183e+04	(-2.24658796259270e+01dB,8.56824187762087e+01°)
3.78442584716859e+04	(-2.24459862744083e+01dB,8.56725000467085e+01°)
3.79314984973448e+04	(-2.24260934767084e+01dB,8.56625587208626e+01°)
3.80189396320326e+04	(-2.24062012350531e+01dB,8.56525947483531e+01°)
3.81065823393538e+04	(-2.23863095516736e+01dB,8.56426080787550e+01°)
3.81944270839810e+04	(-2.23664184288505e+01dB,8.56325986615590e+01°)
3.82824743316586e+04	(-2.23465278688199e+01dB,8.56225664461235e+01°)
3.83707245492042e+04	(-2.23266378738761e+01dB,8.56125113817260e+01°)
3.84591782045116e+04	(-2.23067484463286e+01dB,8.56024334175420e+01°)
3.85478357665533e+04	(-2.22868595884438e+01dB,8.55923325026145e+01°)
3.86366977053830e+04	(-2.22669713025560e+01dB,8.55822085859104e+01°)
3.87257644921378e+04	(-2.22470835909792e+01dB,8.55720616162759e+01°)
3.88150365990408e+04	(-2.22271964560603e+01dB,8.55618915424627e+01°)
3.89045144994040e+04	(-2.22073099001419e+01dB,8.55516983131094e+01°)
3.89941986676302e+04	(-2.21874239255781e+01dB,8.55414818767491e+01°)
3.90840895792160e+04	(-2.21675385347500e+01dB,8.55312421818171e+01°)
3.91741877107541e+04	(-2.21476537300364e+01dB,8.55209791766363e+01°)
3.92644935399357e+04	(-2.21277695138370e+01dB,8.55106928094280e+01°)
3.93550075455534e+04	(-2.21078858885654e+01dB,8.55003830283090e+01°)
3.94457302075034e+04	(-2.20880028566275e+01dB,8.54900497812797e+01°)
3.95366620067883e+04	(-2.20681204204590e+01dB,8.54796930162434e+01°)
3.96278034255194e+04	(-2.20482385825042e+01dB,8.54693126809955e+01°)
3.97191549469195e+04	(-2.20283573452392e+01dB,8.54589087232349e+01°)
3.98107170553251e+04	(-2.20084767111039e+01dB,8.54484810905288e+01°)
3.99024902361895e+04	(-2.19885966826018e+01dB,8.54380297303642e+01°)
3.99944749760850e+04	(-2.19687172622164e+01dB,8.54275545901047e+01°)
4.00866717627055e+04	(-2.19488384524659e+01dB,8.54170556170181e+01°)
4.01790810848691e+04	(-2.19289602558343e+01dB,8.54065327582405e+01°)
4.02717034325210e+04	(-2.19090826748953e+01dB,8.53959859608414e+01°)
4.03645392967355e+04	(-2.18892057121510e+01dB,8.53854151717385e+01°)
4.04575891697192e+04	(-2.18693293702180e+01dB,8.53748203377955e+01°)
4.05508535448133e+04	(-2.18494536515959e+01dB,8.53642014056996e+01°)
4.06443329164961e+04	(-2.18295785589079e+01dB,8.53535583220891e+01°)
4.07380277803860e+04	(-2.18097040947466e+01dB,8.53428910334710e+01°)
4.08319386332439e+04	(-2.17898302617211e+01dB,8.53321994862461e+01°)
4.09260659729757e+04	(-2.17699570624186e+01dB,8.53214836266879e+01°)
4.10204102986353e+04	(-2.17500844995298e+01dB,8.53107434010104e+01°)
4.11149721104267e+04	(-2.17302125756389e+01dB,8.52999787552542e+01°)
4.12097519097075e+04	(-2.17103412934507e+01dB,8.52891896354095e+01°)
4.13047501989905e+04	(-2.16904706556114e+01dB,8.52783759873185e+01°)
4.13999674819474e+04	(-2.16706006648268e+01dB,8.52675377567393e+01°)
4.14954042634106e+04	(-2.16507313237842e+01dB,8.52566748893039e+01°)
4.15910610493764e+04	(-2.16308626351926e+01dB,8.52457873305392e+01°)
4.16869383470077e+04	(-2.16109946017670e+01dB,8.52348750258587e+01°)
4.17830366646363e+04	(-2.15911272262776e+01dB,8.52239379205889e+01°)
4.18793565117659e+04	(-2.15712605114623e+01dB,8.52129759599217e+01°)
4.19758983990747e+04	(-2.15513944600670e+01dB,8.52019890889357e+01°)
4.20726628384183e+04	(-2.15315290749029e+01dB,8.51909772526280e+01°)
4.21696503428321e+04	(-2.15116643587421e+01dB,8.51799403958565e+01°)
4.22668614265341e+04	(-2.14918003143914e+01dB,8.51688784633799e+01°)
4.23642966049278e+04	(-2.14719369446759e+01dB,8.51577913998495e+01°)
4.24619563946049e+04	(-2.14520742524243e+01dB,8.51466791497997e+01°)
4.25598413133479e+04	(-2.14322122404690e+01dB,8.51355416576487e+01°)
4.26579518801328e+04	(-2.14123509117122e+01dB,8.51243788677349e+01°)
4.27562886151321e+04	(-2.13924902690120e+01dB,8.51131907242534e+01°)
4.28548520397173e+04	(-2.13726303152324e+01dB,8.51019771712829e+01°)
4.29536426764621e+04	(-2.13527710533091e+01dB,8.50907381528237e+01°)
4.30526610491443e+04	(-2.13329124861438e+01dB,8.50794736127371e+01°)
4.31519076827497e+04	(-2.13130546166621e+01dB,8.50681834947785e+01°)
4.32513831034740e+04	(-2.12931974478142e+01dB,8.50568677425971e+01°)
4.33510878387260e+04	(-2.12733409825593e+01dB,8.50455262997272e+01°)
4.34510224171302e+04	(-2.12534852238906e+01dB,8.50341591096026e+01°)
4.35511873685298e+04	(-2.12336301747620e+01dB,8.50227661155137e+01°)
4.36515832239895e+04	(-2.12137758382039e+01dB,8.50113472606745e+01°)
4.37522105157980e+04	(-2.11939222172170e+01dB,8.49999024881608e+01°)
4.38530697774713e+04	(-2.11740693148553e+01dB,8.49884317409583e+01°)
4.39541615437551e+04	(-2.11542171341268e+01dB,8.49769349619049e+01°)
4.40554863506280e+04	(-2.11343656781029e+01dB,8.49654120937536e+01°)
4.41570447353038e+04	(-2.11145149499026e+01dB,8.49538630791638e+01°)
4.42588372362352e+04	(-2.10946649525753e+01dB,8.49422878606323e+01°)
4.43608643931157e+04	(-2.10748156892188e+01dB,8.49306863805623e+01°)
4.44631267468832e+04	(-2.10549671629721e+01dB,8.49190585812591e+01°)
4.45656248397226e+04	(-2.10351193769738e+01dB,8.49074044049052e+01°)
4.46683592150685e+04	(-2.10152723343709e+01dB,8.48957237935655e+01°)
4.47713304176084e+04	(-2.09954260383109e+01dB,8.48840166891826e+01°)
4.48745389932853e+04	(-2.09755804919851e+01dB,8.48722830336021e+01°)
4.49779854893008e+04	(-2.09557356985867e+01dB,8.48605227685475e+01°)
4.50816704541180e+04	(-2.09358916613544e+01dB,8.48487358356460e+01°)
4.51855944374641e+04	(-2.09160483834694e+01dB,8.48369221763674e+01°)
4.52897579903339e+04	(-2.08962058681942e+01dB,8.48250817321061e+01°)
4.53941616649921e+04	(-2.08763641187868e+01dB,8.48132144441299e+01°)
4.54988060149766e+04	(-2.08565231385102e+01dB,8.48013202535857e+01°)
4.56036915951012e+04	(-2.08366829306500e+01dB,8.47893991015098e+01°)
4.57088189614591e+04	(-2.08168434985328e+01dB,8.47774509288386e+01°)
4.58141886714248e+04	(-2.07970048454481e+01dB,8.47654756763619e+01°)
4.59198012836583e+04	(-2.07771669747454e+01dB,8.47534732847805e+01°)
4.60256573581070e+04	(-2.07573298897642e+01dB,8.47414436946647e+01°)
4.61317574560092e+04	(-2.07374935938880e+01dB,8.47293868464861e+01°)
4.62381021398972e+04	(-2.07176580904829e+01dB,8.47173026805804e+01°)
4.63446919735999e+04	(-2.06978233829600e+01dB,8.47051911371854e+01°)
4.64515275222460e+04	(-2.06779894747410e+01dB,8.46930521564196e+01°)
4.65586093522669e+04	(-2.06581563692319e+01dB,8.46808856782662e+01°)
4.66659380313998e+04	(-2.06383240698769e+01dB,8.46686916426055e+01°)
4.67735141286907e+04	(-2.06184925801592e+01dB,8.46564699892159e+01°)
4.68813382144973e+04	(-2.05986619035482e+01dB,8.46442206577407e+01°)
4.69894108604923e+04	(-2.05788320435359e+01dB,8.46319435877105e+01°)
4.70977326396660e+04	(-2.05590030036551e+01dB,8.46196387185547e+01°)
4.72063041263296e+04	(-2.05391747873907e+01dB,8.46073059895459e+01°)
4.73151258961186e+04	(-2.05193473983420e+01dB,8.45949453399006e+01°)
4.74241985259949e+04	(-2.04995208400161e+01dB,8.45825567086508e+01°)
4.75335225942509e+04	(-2.04796951160183e+01dB,8.45701400347621e+01°)
4.76430986805119e+04	(-2.04598702299620e+01dB,8.45576952570777e+01°)
4.77529273657393e+04	(-2.04400461854334e+01dB,8.45452223142959e+01°)
4.78630092322340e+04	(-2.04202229860830e+01dB,8.45327211450273e+01°)
4.79733448636390e+04	(-2.04004006355346e+01dB,8.45201916877378e+01°)
4.80839348449429e+04	(-2.03805791374227e+01dB,8.45076338807713e+01°)
4.81947797624827e+04	(-2.03607584954944e+01dB,8.44950476624144e+01°)
4.83058802039471e+04	(-2.03409387134170e+01dB,8.44824329707749e+01°)
4.84172367583797e+04	(-2.03211197948885e+01dB,8.44697897438508e+01°)
4.85288500161818e+04	(-2.03013017436483e+01dB,8.44571179195374e+01°)
4.86407205691158e+04	(-2.02814845634679e+01dB,8.44444174356215e+01°)
4.87528490103082e+04	(-2.02616682580874e+01dB,8.44316882297401e+01°)
4.88652359342529e+04	(-2.02418528312989e+01dB,8.44189302394343e+01°)
4.89778819368141e+04	(-2.02220382869199e+01dB,8.44061434021315e+01°)
4.90907876152297e+04	(-2.02022246287469e+01dB,8.43933276551159e+01°)
4.92039535681144e+04	(-2.01824118606125e+01dB,8.43804829355643e+01°)
4.93173803954628e+04	(-2.01625999864136e+01dB,8.43676091805657e+01°)
4.94310686986527e+04	(-2.01427890099718e+01dB,8.43547063270291e+01°)
4.95450190804481e+04	(-2.01229789352029e+01dB,8.43417743117945e+01°)
4.96592321450026e+04	(-2.01031697660142e+01dB,8.43288130715653e+01°)
4.97737084978625e+04	(-2.00833615063525e+01dB,8.43158225429400e+01°)
4.98884487459701e+04	(-2.00635541601189e+01dB,8.43028026623558e+01°)
5.00034534976666e+04	(-2.00437477313122e+01dB,8.42897533661828e+01°)
5.01187233626959e+04	(-2.00239422239157e+01dB,8.42766745906494e+01°)
5.02342589522073e+04	(-2.00041376418588e+01dB,8.42635662718168e+01°)
5.03500608787590e+04	(-1.99843339892862e+01dB,8.42504283457566e+01°)
5.04661297563213e+04	(-1.99645312701370e+01dB,8.42372607482724e+01°)
5.05824662002798e+04	(-1.99447294884899e+01dB,8.42240634151282e+01°)
5.06990708274388e+04	(-1.99249286484496e+01dB,8.42108362819729e+01°)
5.08159442560243e+04	(-1.99051287540700e+01dB,8.41975792842890e+01°)
5.09330871056877e+04	(-1.98853298094701e+01dB,8.41842923574701e+01°)
5.10504999975087e+04	(-1.98655318188162e+01dB,8.41709754368083e+01°)
5.11681835539988e+04	(-1.98457347862252e+01dB,8.41576284574298e+01°)
5.12861383991044e+04	(-1.98259387158621e+01dB,8.41442513543600e+01°)
5.14043651582105e+04	(-1.98061436119216e+01dB,8.41308440625107e+01°)
5.15228644581434e+04	(-1.97863494786287e+01dB,8.41174065166810e+01°)
5.16416369271748e+04	(-1.97665563202198e+01dB,8.41039386515440e+01°)
5.17606831950244e+04	(-1.97467641408841e+01dB,8.40904404016069e+01°)
5.18800038928637e+04	(-1.97269729449415e+01dB,8.40769117013319e+01°)
5.19995996533191e+04	(-1.97071827366662e+01dB,8.40633524850159e+01°)
5.21194711104755e+04	(-1.96873935203262e+01dB,8.40497626868170e+01°)
5.22396188998793e+04	(-1.96676053003429e+01dB,8.40361422408646e+01°)
5.23600436585423e+04	(-1.96478180809142e+01dB,8.40224910809992e+01°)
5.24807460249444e+04	(-1.96280318665327e+01dB,8.40088091411297e+01°)
5.26017266390377e+04	(-1.96082466615277e+01dB,8.39950963549176e+01°)
5.27229861422493e+04	(-1.95884624703258e+01dB,8.39813526559564e+01°)
5.28445251774850e+04	(-1.95686792973510e+01dB,8.39675779777026e+01°)
5.29663443891326e+04	(-1.95488971469852e+01dB,8.39537722534479e+01°)
5.30884444230656e+04	(-1.95291160237906e+01dB,8.39399354164741e+01°)
5.32108259266461e+04	(-1.95093359321672e+01dB,8.39260673998139e+01°)
5.33334895487287e+04	(-1.94895568767177e+01dB,8.39121681365063e+01°)
5.34564359396637e+04	(-1.94697788618421e+01dB,8.38982375593117e+01°)
5.35796657513006e+04	(-1.94500018922062e+01dB,8.38842756010413e+01°)
5.37031796369917e+04	(-1.94302259723149e+01dB,8.38702821942567e+01°)
5.38269782515951e+04	(-1.94104511067771e+01dB,8.38562572714563e+01°)
5.39510622514790e+04	(-1.93906773001642e+01dB,8.38422007649753e+01°)
5.40754322945242e+04	(-1.93709045571536e+01dB,8.38281126070873e+01°)
5.42000890401284e+04	(-1.93511328823861e+01dB,8.38139927299030e+01°)
5.43250331492093e+04	(-1.93313622805487e+01dB,8.37998410654290e+01°)
5.44502652842080e+04	(-1.93115927563132e+01dB,8.37856575455237e+01°)
5.45757861090929e+04	(-1.92918243143987e+01dB,8.37714421019420e+01°)
5.47015962893629e+04	(-1.92720569595105e+01dB,8.37571946662911e+01°)
5.48276964920510e+04	(-1.92522906964442e+01dB,8.37429151701056e+01°)
5.49540873857280e+04	(-1.92325255300038e+01dB,8.37286035447886e+01°)
5.50807696405058e+04	(-1.92127614649181e+01dB,8.37142597215505e+01°)
5.52077439280411e+04	(-1.91929985060718e+01dB,8.36998836315766e+01°)
5.53350109215390e+04	(-1.91732366583177e+01dB,8.36854752058910e+01°)
5.54625712957563e+04	(-1.91534759264556e+01dB,8.36710343753406e+01°)
5.55904257270055e+04	(-1.91337163154230e+01dB,8.36565610707341e+01°)
5.57185748931581e+04	(-1.91139578301060e+01dB,8.36420552227039e+01°)
5.58470194736481e+04	(-1.90942004754877e+01dB,8.36275167618150e+01°)
5.59757601494759e+04	(-1.90744442564368e+01dB,8.36129456184090e+01°)
5.61047976032119e+04	(-1.90546891780272e+01dB,8.35983417228395e+01°)
5.62341325189996e+04	(-1.90349352451978e+01dB,8.35837050052217e+01°)
5.63637655825601e+04	(-1.90151824629880e+01dB,8.35690353956052e+01°)
5.64936974811948e+04	(-1.89954308364528e+01dB,8.35543328239117e+01°)
5.66239289037898e+04	(-1.89756803706203e+01dB,8.35395972199034e+01°)
5.67544605408191e+04	(-1.89559310706215e+01dB,8.35248285132793e+01°)
5.68852930843485e+04	(-1.89361829415620e+01dB,8.35100266335795e+01°)
5.70164272280390e+04	(-1.89164359885438e+01dB,8.34951915102012e+01°)
5.71478636671509e+04	(-1.88966902168178e+01dB,8.34803230725133e+01°)
5.72796030985470e+04	(-1.88769456314807e+01dB,8.34654212496285e+01°)
5.74116462206967e+04	(-1.88572022377579e+01dB,8.34504859706159e+01°)
5.75439937336796e+04	(-1.88374600408737e+01dB,8.34355171644029e+01°)
5.76766463391889e+04	(-1.88177190460738e+01dB,8.34205147597927e+01°)
5.78096047405355e+04	(-1.87979792587139e+01dB,8.34054786855312e+01°)
5.79428696426517e+04	(-1.87782406839747e+01dB,8.33904088700900e+01°)
5.80764417520947e+04	(-1.87585033272800e+01dB,8.33753052419852e+01°)
5.82103217770506e+04	(-1.87387671939017e+01dB,8.33601677294752e+01°)
5.83445104273378e+04	(-1.87190322892685e+01dB,8.33449962607976e+01°)
5.84790084144113e+04	(-1.86992986187464e+01dB,8.33297907640001e+01°)
5.86138164513661e+04	(-1.86795661877491e+01dB,8.33145511670257e+01°)
5.87489352529408e+04	(-1.86598350017395e+01dB,8.32992773977134e+01°)
5.88843655355219e+04	(-1.86401050661856e+01dB,8.32839693837647e+01°)
5.90201080171474e+04	(-1.86203763865835e+01dB,8.32686270527607e+01°)
5.91561634175102e+04	(-1.86006489684129e+01dB,8.32532503321276e+01°)
5.92925324579627e+04	(-1.85809228172728e+01dB,8.32378391492425e+01°)
5.94292158615199e+04	(-1.85611979386798e+01dB,8.32223934312760e+01°)
5.95662143528636e+04	(-1.85414743382036e+01dB,8.32069131052973e+01°)
5.97035286583462e+04	(-1.85217520215584e+01dB,8.31913980983469e+01°)
5.98411595059944e+04	(-1.85020309943322e+01dB,8.31758483372235e+01°)
5.99791076255132e+04	(-1.84823112621453e+01dB,8.31602637486083e+01°)
6.01173737482900e+04	(-1.84625928307653e+01dB,8.31446442591560e+01°)
6.02559586073979e+04	(-1.84428757058803e+01dB,8.31289897953155e+01°)
6.03948629376000e+04	(-1.84231598931668e+01dB,8.31133002833833e+01°)
6.05340874753533e+04	(-1.84034453984744e+01dB,8.30975756496502e+01°)
6.06736329588124e+04	(-1.83837322275976e+01dB,8.30818158202203e+01°)
6.08135001278335e+04	(-1.83640203863443e+01dB,8.30660207210651e+01°)
6.09536897239786e+04	(-1.83443098804909e+01dB,8.30501902779867e+01°)
6.10942024905188e+04	(-1.83246007160136e+01dB,8.30343244168045e+01°)
6.12350391724388e+04	(-1.83048928987426e+01dB,8.30184230630769e+01°)
6.13762005164408e+04	(-1.82851864345939e+01dB,8.30024861422871e+01°)
6.15176872709481e+04	(-1.82654813295703e+01dB,8.29865135798452e+01°)
6.16595001861094e+04	(-1.82457775895994e+01dB,8.29705053009561e+01°)
6.18016400138027e+04	(-1.82260752207204e+01dB,8.29544612307714e+01°)
6.19441075076392e+04	(-1.82063742288977e+01dB,8.29383812942377e+01°)
6.20869034229673e+04	(-1.81866746202563e+01dB,8.29222654162881e+01°)
6.22300285168768e+04	(-1.81669764008713e+01dB,8.29061135216709e+01°)
6.23734835482027e+04	(-1.81472795767674e+01dB,8.28899255349485e+01°)
6.25172692775292e+04	(-1.81275841541803e+01dB,8.28737013807119e+01°)
6.26613864671941e+04	(-1.81078901392021e+01dB,8.28574409832898e+01°)
6.28058358812922e+04	(-1.80881975381382e+01dB,8.28411442670419e+01°)
6.29506182856801e+04	(-1.80685063570076e+01dB,8.28248111559465e+01°)
6.30957344479796e+04	(-1.80488166022593e+01dB,8.28084415741932e+01°)
6.32411851375821e+04	(-1.80291282800089e+01dB,8.27920354455498e+01°)
6.33869711256528e+04	(-1.80094413966366e+01dB,8.27755926938593e+01°)
6.35330931851343e+04	(-1.79897559585014e+01dB,8.27591132428027e+01°)
6.36795520907515e+04	(-1.79700719718447e+01dB,8.27425970158165e+01°)
6.38263486190147e+04	(-1.79503894431280e+01dB,8.27260439363770e+01°)
6.39734835482245e+04	(-1.79307083787934e+01dB,8.27094539277988e+01°)
6.41209576584758e+04	(-1.79110287851905e+01dB,8.26928269131736e+01°)
6.42687717316615e+04	(-1.78913506688197e+01dB,8.26761628155741e+01°)
6.44169265514771e+04	(-1.78716740362118e+01dB,8.26594615579542e+01°)
6.45654229034249e+04	(-1.78519988938556e+01dB,8.26427230630861e+01°)
6.47142615748175e+04	(-1.78323252483204e+01dB,8.26259472536648e+01°)
6.48634433547830e+04	(-1.78126531061833e+01dB,8.26091340522465e+01°)
6.50129690342681e+04	(-1.77929824740295e+01dB,8.25922833812485e+01°)
6.51628394060432e+04	(-1.77733133585276e+01dB,8.25753951630134e+01°)
6.53130552647061e+04	(-1.77536457663309e+01dB,8.25584693197250e+01°)
6.54636174066862e+04	(-1.77339797041775e+01dB,8.25415057734944e+01°)
6.56145266302492e+04	(-1.77143151786924e+01dB,8.25245044461886e+01°)
6.57657837355006e+04	(-1.76946521968103e+01dB,8.25074652597969e+01°)
6.59173895243906e+04	(-1.76749907651300e+01dB,8.24903881358712e+01°)
6.60693448007179e+04	(-1.76553308905367e+01dB,8.24732729960658e+01°)
6.62216503701344e+04	(-1.76356725798798e+01dB,8.24561197618575e+01°)
6.63743070401490e+04	(-1.76160158400227e+01dB,8.24389283545894e+01°)
6.65273156201322e+04	(-1.75963606779189e+01dB,8.24216986955371e+01°)
6.66806769213201e+04	(-1.75767071004117e+01dB,8.24044307057332e+01°)
6.68343917568193e+04	(-1.75570551145874e+01dB,8.23871243062775e+01°)
6.69884609416104e+04	(-1.75374047273469e+01dB,8.23697794179602e+01°)
6.71428852925528e+04	(-1.75177559457096e+01dB,8.23523959615294e+01°)
6.72976656283893e+04	(-1.74981087767637e+01dB,8.23349738576474e+01°)
6.74528027697496e+04	(-1.74784632275907e+01dB,8.23175130268244e+01°)
6.76082975391555e+04	(-1.74588193053171e+01dB,8.23000133894640e+01°)
6.77641507610247e+04	(-1.74391770171150e+01dB,8.22824748658638e+01°)
6.79203632616756e+04	(-1.74195363701003e+01dB,8.22648973761247e+01°)
6.80769358693312e+04	(-1.73998973715383e+01dB,8.22472808403346e+01°)
6.82338694141239e+04	(-1.73802600286135e+01dB,8.22296251783621e+01°)
6.83911647280997e+04	(-1.73606243486619e+01dB,8.22119303100654e+01°)
6.85488226452229e+04	(-1.73409903389396e+01dB,8.21941961550842e+01°)
